Node ID,Total de Alarmes,Total de Correlações,Total de Incidentes,Média de Alarmes por Incidente,Densidade
103dc5d8-aab9-40d4-a92c-5fd42ea7e6c2,206,138,24,8.583333333333334,0.006535638171915699
f8868bb6-b9e3-48b0-b3fd-b6f7cac443d7,189,23,23,8.217391304347826,0.001294607677586401
03cb22ba-67c5-41ab-ae40-05186f3b93ed,220,31,23,9.565217391304348,0.00128684101286841
b5f6a8fe-ef09-489a-a82e-43eaa399347c,713,48,22,32.40909090909091,0.00018910443292308177
01c2fef7-e02f-414e-a77b-863b05b7afaa,162,51,21,7.714285714285714,0.003910743041177824
66796526-fdc9-4961-b21d-c37b3a59edbf,595,21,21,28.333333333333332,0.00011883541295306001
f86b1610-84b2-47ab-81ff-fb47129b3c17,223,24,20,11.15,0.0009695794449157678
9873bb08-95dc-4a9b-94a8-17348ab1b239,399,33,19,21.0,0.00041561189405674994
1f4c3fd7-29f3-4cd0-b22d-0a3760030741,174,67,18,9.666666666666666,0.004451531459703674
e1987ef6-ac2b-45ff-8d40-f398f9d875d5,230,34,16,14.375,0.0012910575280045567
d78d146d-2826-4a0b-a988-8707d2aac87f,118,41,16,7.375,0.005939446617412719
9b46ab74-e11a-48c4-9144-430fca2f4429,140,93,16,8.75,0.009558067831449127
25a9c906-9b58-4db0-9c7c-53464809f275,67,20,16,4.1875,0.009045680687471733
7a785c9c-a28b-4a5e-886c-719f3c0cd512,104,19,15,6.933333333333334,0.003547423450336072
2709c9b4-af05-48fe-a989-435411475ff3,78,46,14,5.571428571428571,0.015318015318015318
477a8371-2f2e-477a-8ae6-de9cf8d8e628,125,17,14,8.928571428571429,0.0021935483870967744
c2d61256-8c2d-48d4-b186-d2b3940907ea,703,78,14,50.214285714285715,0.000316105579263474
9f809c70-4f91-4556-bae4-64e908827e44,510,17,13,39.23076923076923,0.0001309757694826457
11267b49-f360-43ba-87ed-a6b28dd8dece,60,131,13,4.615384615384615,0.07401129943502825
48c55f89-e527-447e-bf11-cbce0f005118,71,25,13,5.461538461538462,0.01006036217303823
4f413464-4823-4b6a-b5fd-507694465e77,627,18,12,52.25,0.00009171927786355228
5f5a7760-a3c5-46ba-bde3-2d5d883a2987,112,998,12,9.333333333333334,0.16055341055341055
efab6a8a-c270-478e-9178-3abbdb5b4139,52,35,12,4.333333333333333,0.026395173453996983
bbbb7a64-d63d-4aa2-8c06-8a3e98510d72,964,12,12,80.33333333333333,0.000025852819896330193
17ed57af-4f8f-4f48-95e7-3566a4cf25b9,255,13,12,21.25,0.0004014204106839586
f256fcac-ed77-4825-93d4-77d4f62f9b06,232,12,10,23.2,0.0004478280340349306
1d85a94b-5854-4fdf-8aed-2d5e7362a35e,89,455,10,8.9,0.1161899897854954
6a8e0e26-39ea-4f1f-b79d-3655efc73291,350,10,10,35.0,0.0001637331150225133
4a17cf09-120f-45f3-85ee-4966897da80a,336,10,10,33.6,0.00017768301350390902
b02114b7-a0eb-49db-9c80-04496d65e01c,170,282,10,17.0,0.019631047685346327
a47852b6-5c14-4321-87e9-39587f9ea8e6,21,10,10,2.1,0.047619047619047616
41bcd698-ecc3-48b0-852d-7fd96703baf6,821,14,10,82.1,0.000041591158907934997
062cabaf-984a-48e1-aabf-cf2508de242d,102,15,10,10.2,0.0029120559114735
7bfef055-a066-4d18-ac55-a39ccbe27281,31,11,9,3.4444444444444446,0.023655913978494623
45ec2276-14f9-438a-a656-932a99e4955b,99,105,9,11.0,0.021645021645021644
cba8aa0b-9936-4451-92e8-e54b19460543,66,11,9,7.333333333333333,0.005128205128205128
6de52bbf-3f2a-4196-babf-8ce3ab70c4c1,612,9,9,68.0,0.0000481370944449793
5957201e-a0be-4cf9-9c90-114bb43ea82b,745,9,9,82.77777777777777,0.00003247456159341849
3968a6ae-5a08-4510-9720-f3664e7679d5,123,100,9,13.666666666666666,0.013328002132480341
60551e0d-f6ed-4de5-87a4-969bb30d9084,285,12,8,35.625,0.0002965159377316531
2f3338d8-06c8-464b-a28b-ba626cd55426,248,267,8,31.0,0.008717513386443778
52b343a5-0179-4746-93ce-39724bd0e0bc,147,15,8,18.375,0.0013978194017332962
223cbc27-1c5b-4852-89e0-29c00ad506e4,49,101,8,6.125,0.0858843537414966
0fd451c2-f254-41ba-9897-27633c0fa22c,58,8,8,7.25,0.004839685420447671
5f8521b7-d6cd-4446-9a80-80fcaa1429a1,671,15,8,83.875,0.00006673043130102097
